Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"227114331146",0523901-35 | Cessna 172F | Flap Assembly - LH,,N8306U--0523901-35--YOCHSF,"1","FIXED_PRICE","USD",848.0,,,848.0,"0","","","Dec-03-25 04:38:40 PST","Mar-03-26 04:38:40 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227114331169",0523901-38 | Cessna 172F | Flap Assy - RH,,N8306U--0523901-38--M45R9M,"1","FIXED_PRICE","USD",565.0,,,565.0,"0","2","0","Dec-03-25 04:38:43 PST","Mar-03-26 04:38:43 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227114331210",0523218-2 | Cessna 172F | Aileron Push Pull Rod Assembly,,N8306U--0523218-2--7A6MSX,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","0","","Dec-03-25 04:38:46 PST","Mar-03-26 04:38:46 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227114331242",0760612-1 | Cessna 172F | Drive Pulley Assembly - RH,,N8306U--0760612-1--ILTWFB,"1","FIXED_PRICE","USD",40.0,,,40.0,"0","","","Dec-03-25 04:38:49 PST","Mar-03-26 04:38:49 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227114338360",D120-P2-T | Narco D120-P2-T | C172F | Trans-Cal Automatic Pressure ALT Digitizer,,N8306U--D120-P2-T--CGZSBQ,"1","FIXED_PRICE","USD",38.0,,,38.0,"0","","","Dec-03-25 04:47:03 PST","Mar-03-26 04:47:03 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115787972",S225-3 | Cessna 172F | Flap Inspection Cover Plate - Set of 3,,N8306U--S225-3--IRFFDO,"1","FIXED_PRICE","USD",26.6,,,26.6,"0","","","Dec-04-25 02:07:51 PST","Mar-04-26 02:07:51 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115788066",0700327-1 | Cessna 172F | Cessna Vent Adapter (Adapter Only),,N8306U--0700327-1--HH1X0Z,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Dec-04-25 02:07:54 PST","Mar-04-26 02:07:54 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115788229",S1646-1 | Cessna 172F | Cabin Vent Valve Aft,,N8306U--S1646-1--IDBAUA,"1","FIXED_PRICE","USD",107.35,,,107.35,"0","","","Dec-04-25 02:07:58 PST","Mar-04-26 02:07:58 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115788389","S1222-2 | Cessna 172F | Control Cable Assembly Throttle (Length: 45.5"")",,N8306U--S1222-2--HG5B0A,"1","FIXED_PRICE","USD",96.0,,,96.0,"0","","","Dec-04-25 02:08:02 PST","Mar-04-26 02:08:02 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115788764",CI-102 | Comant | Cessna 172F | Marker Beacon Antenna,,N8306U--CI-102--P5EAUS,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","","","Dec-04-25 02:08:08 PST","Mar-04-26 02:08:08 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115789483","S225-2 | Cessna 172F | Inspection Plates - 5"", 3 holes (Set of 2)",,N8306U--S225-2--CDNDJR,"1","FIXED_PRICE","USD",28.0,,,28.0,"0","","","Dec-04-25 02:08:19 PST","Mar-04-26 02:08:19 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115789861",S1646-1 | Cessna 172F | Cabin Vent Valve Aft,,N8306U--S1646-1--ZUYXQB,"1","FIXED_PRICE","USD",107.35,,,107.35,"0","","","Dec-04-25 02:08:22 PST","Mar-04-26 02:08:22 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115790148",1414082-14 | Cessna 172F | Arm Rest,,N8306U--1414082-14--MMHGS7,"1","FIXED_PRICE","USD",133.95,,,133.95,"0","","","Dec-04-25 02:08:25 PST","Mar-04-26 02:08:25 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115790474",0713026-4 | Cessna 172F | Push Pull Switch Assy - Price per Each,,N8306U--0713026-4--H16EUE,"2","FIXED_PRICE","USD",45.0,,,45.0,"0","2","0","Dec-04-25 02:08:29 PST","Mar-04-26 02:08:29 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115790716",0523218-2 | Cessna 172F | Aileron Push Pull Rod Assembly,,N8306U--0523218-2--HSWJAG,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","","","Dec-04-25 02:08:32 PST","Mar-04-26 02:08:32 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115790973","1460320-1, 0411307, 1460505-1 | Cessna 172F | Rudder Pedal Spring & Arm",,"N8306U--1460320-1,-0411307,-1460505-1--8OHXLB","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 02:08:36 PST","Mar-04-26 02:08:36 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115791307",0523529-1 | Cessna 172F | Fuel Tank Adapter Assembly,,N8306U--0523529-1--A7XTHK,"1","FIXED_PRICE","USD",73.0,,,73.0,"0","","","Dec-04-25 02:08:39 PST","Mar-04-26 02:08:39 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115791521",0531006-66 | Cessna 172F | Rudder Assembly (Core),,N8306U--0531006-66--904UVE,"1","FIXED_PRICE","USD",565.0,,,565.0,"0","","","Dec-04-25 02:08:42 PST","Mar-04-26 02:08:42 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115791727","S225-2 | Cessna 172F | Inspection Plates - 5"" , 3 holes (Set of 2)",,N8306U--S225-2--2DEWYM,"1","FIXED_PRICE","USD",26.6,,,26.6,"0","","","Dec-04-25 02:08:45 PST","Mar-04-26 02:08:45 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115792055",0700327-1 | Cessna 172F | Cessna Vent Adapter (Adapter Only),,N8306U--0700327-1--KMSDXP,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Dec-04-25 02:08:48 PST","Mar-04-26 02:08:48 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115792443",1470089-14 | Cessna 172F | Map Light Assembly,,N8306U--1470089-14--DUKQ7K,"1","FIXED_PRICE","USD",136.0,,,136.0,"0","","","Dec-04-25 02:08:54 PST","Mar-04-26 02:08:54 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115792664",S1239-15 | Cessna 172F | Cabin Heat Control Cable (Length: 46”),,N8306U--S1239-15--CCNFQS,"1","FIXED_PRICE","USD",80.75,,,80.75,"0","","","Dec-04-25 02:08:57 PST","Mar-04-26 02:08:57 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793032",0523218-2 | Cessna 172F | Aileron Push Pull Rod Assembly,,N8306U--0523218-2--RB8DY6,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","","","Dec-04-25 02:09:02 PST","Mar-04-26 02:09:02 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793396",C29450I-0102 | Cessna 172F | Vacuum Filter Bracket Assembly,,N8306U--C29450I-0102--GEWGBC,"1","FIXED_PRICE","USD",51.0,,,51.0,"0","","","Dec-04-25 02:09:08 PST","Mar-04-26 02:09:08 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793407","0411563, 0511336-1 | Cessna 172F | Rudder Pedal Arm Assembly w/ Link",,"N8306U--0411563,-0511336-1--NUUG2T","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 02:09:08 PST","Mar-04-26 02:09:08 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793417",C301002-0301 | Cessna 172F | Flap Actuator,,N8306U--C301002-0301--WARTBY,"1","FIXED_PRICE","USD",283.0,,,283.0,"0","1","0","Dec-04-25 02:09:08 PST","Mar-04-26 02:09:08 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793421",30-0009-23 | Cessna 172F | Wing Nav Light Base,,N8306U--30-0009-23--GN4H1W,"1","FIXED_PRICE","USD",40.0,,,40.0,"0","","","Dec-04-25 02:09:08 PST","Mar-04-26 02:09:08 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793574",32-436 | Cessna 172F | Suction Relief Valve Assembly,,N8306U--32-436--CLYPWX,"1","FIXED_PRICE","USD",28.0,,,28.0,"0","","","Dec-04-25 02:09:10 PST","Mar-04-26 02:09:10 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793580",0510161-12 | Cessna 172F | Elevator Tube To Bellcrank Forward,,N8306U--0510161-12--YKNQQ3,"1","FIXED_PRICE","USD",21.85,,,21.85,"0","","","Dec-04-25 02:09:11 PST","Mar-04-26 02:09:11 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793607",S225-3 | Cessna 172F | Flap Inspection Cover Plate - Set of 3,,N8306U--S225-3--IMZUJ1,"1","FIXED_PRICE","USD",26.6,,,26.6,"0","","","Dec-04-25 02:09:11 PST","Mar-04-26 02:09:11 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793707",0413163-18 | Cessna 172F | Outlet Assy with cap,,N8306U--0413163-18--AC6NZA,"1","FIXED_PRICE","USD",123.5,,,123.5,"0","1","","Dec-04-25 02:09:12 PST","Mar-04-26 02:09:12 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793767","0593000-4, 0532001-101 | Cessna 172F | Elevator with Trim Tab - RH",,"N8306U--0593000-4,-0532001-101--BBQO4H","1","FIXED_PRICE","USD",565.0,,,565.0,"0","","","Dec-04-25 02:09:13 PST","Mar-04-26 02:09:13 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793799","0511237-1, 0511238-1 | Cessna 172F | Upper Cabin Door Forward & Aft Hinge - LH",,"N8306U--0511237-1,-0511238-1--SL1SWL","1","FIXED_PRICE","USD",226.0,,,226.0,"0","1","0","Dec-04-25 02:09:14 PST","Mar-04-26 02:09:14 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793802",0500312-2 | Cessna 172F | Rear View Mirror,,N8306U--0500312-2--64U9CA,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","1","","Dec-04-25 02:09:14 PST","Mar-04-26 02:09:14 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793805",0511280-4 | Cessna 172F | Lower Cabin Door Hinge - RH,,N8306U--0511280-4--YFIPIS,"1","FIXED_PRICE","USD",96.9,,,96.9,"0","","","Dec-04-25 02:09:14 PST","Mar-04-26 02:09:14 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793880",3230008-3 | Icarus Instuments | Mooney M20J | Mode C Serializer,,AVIONICS-001--3230008-3--8KYFKO,"1","FIXED_PRICE","USD",48.45,,,48.45,"0","","","Dec-04-25 02:09:16 PST","Mar-04-26 02:09:16 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793923","0511280-2, 0511237-2 | Cessna 172F | Cabin Door Hinge Assembly Upper - RH",,"N8306U--0511280-2,-0511237-2--SOOF0T","1","FIXED_PRICE","USD",243.0,,,243.0,"0","1","0","Dec-04-25 02:09:17 PST","Mar-04-26 02:09:17 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793970","0411563, 0511336-1 | Cessna 172F | Rudder Pedal Arm Assembly w/ Link",,"N8306U--0411563,-0511336-1--YQ73XT","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 02:09:17 PST","Mar-04-26 02:09:17 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115793972",0511280-3 | Cessna 172F | Cabin Door Lower Hinge Assembly - LH,,N8306U--0511280-3--BPADKI,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Dec-04-25 02:09:18 PST","Mar-04-26 02:09:18 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794023",A-1 OC | Electronic Internatinal A-1 OC | Mooney M20J | Outside Temp / Probe,,AVIONICS-001--A-1-OC--AOETCL,"1","FIXED_PRICE","USD",171.95,,,171.95,"0","2","0","Dec-04-25 02:09:18 PST","Mar-04-26 02:09:18 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794103",0311360-4 | Cessna 172F | Fuel Cap,,N8306U--0311360-4--NK6OAF,"1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Dec-04-25 02:09:20 PST","Mar-04-26 02:09:20 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794120",1414082-14 | Cessna 172F | Arm Rest,,N8306U--1414082-14--8GKC20,"1","FIXED_PRICE","USD",133.95,,,133.95,"0","","","Dec-04-25 02:09:20 PST","Mar-04-26 02:09:20 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794164",S1239-15 | Cessna 172F | Cabin Heat Control Cable (Length: 58”),,N8306U--S1239-15--LB6ZWJ,"1","FIXED_PRICE","USD",102.0,,,102.0,"0","","","Dec-04-25 02:09:21 PST","Mar-04-26 02:09:21 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794271",0713026-5 | Cessna 172F | Master Switch,,N8306U--0713026-5--XTXCKF,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","0","","Dec-04-25 02:09:23 PST","Mar-04-26 02:09:23 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794369",066-1055-03 | King KMA 24 | Audio Panel W rack and Connector,,AVIONICS-001--066-1055-03--VKIMKN,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","","","Dec-04-25 02:09:25 PST","Mar-04-26 02:09:25 PST","Audio Panels","90973","","","Used","","","","","","US","Does Not Apply","",""
"227115794441",51363-1 | Cessna 172F | Shaft Tachometer Control Cable (32”),,N8306U--51363-1--CZIZHQ,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","1","","Dec-04-25 02:09:26 PST","Mar-04-26 02:09:26 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794473",CI-121 | Comant CI-121 | Cessna 172F | VHF Communication Antenna - Chipped Paint,,N8306U--CI-121--LAML6V,"1","FIXED_PRICE","USD",85.0,,,85.0,"0","2","0","Dec-04-25 02:09:26 PST","Mar-04-26 02:09:26 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794491",071-1087-09 | King KA-119 | KA119 Audio Control Panel,,AVIONICS-001--071-1087-09--QHBFPU,"1","FIXED_PRICE","USD",80.75,,,80.75,"0","","","Dec-04-25 02:09:26 PST","Mar-04-26 02:09:26 PST","Audio Panels","90973","","","Used","","","","","","US","Does Not Apply","",""
"227115794698",S1674-1 | Cessna 172F | Rudder Bar Bearing Support - Set of 2,,N8306U--S1674-1--SR4USK,"1","FIXED_PRICE","USD",28.0,,,28.0,"0","1","0","Dec-04-25 02:09:29 PST","Mar-04-26 02:09:29 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794717",0311538-12 | Kohler K-2403-4 | Cessna 172F | Fuel Primer Assembly,,N8306U--0311538-12--5VJXFQ,"1","FIXED_PRICE","USD",198.0,,,198.0,"0","","","Dec-04-25 02:09:29 PST","Mar-04-26 02:09:29 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115794783","0411563, 0511336-1 | Cessna 172F | Rudder Pedal Arm Assembly w/ Link",,"N8306U--0411563,-0511336-1--IL280S","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 02:09:30 PST","Mar-04-26 02:09:30 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795035",CI-109 | Comant CI-109 | Cessna 172F | VHF Communication Antenna,,N8306U--CI-109--GRRINL,"1","FIXED_PRICE","USD",141.0,,,141.0,"0","2","0","Dec-04-25 02:09:32 PST","Mar-04-26 02:09:32 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795253",066-1055-03 | King KMA-24 | Audio Panel,,AVIONICS-001--066-1055-03--BMO2CM,"1","FIXED_PRICE","USD",107.35,,,107.35,"0","","","Dec-04-25 02:09:35 PST","Mar-04-26 02:09:35 PST","Audio Panels","90973","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227115795279",430-0035-00 | Morrow A-16 | Cessna 172F | Loran C Antenna,,N8306U--430-0035-00--2TK5CZ,"1","FIXED_PRICE","USD",40.0,,,40.0,"0","","","Dec-04-25 02:09:35 PST","Mar-04-26 02:09:35 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795389",0310293-2 | Cessna 172F | Elevator Tab Actuator with Guard and Clamps,,N8306U--0310293-2--RT99GS,"1","FIXED_PRICE","USD",254.0,,,254.0,"0","","","Dec-04-25 02:09:37 PST","Mar-04-26 02:09:37 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795510",78-8047-0984-4 | 3M WX-10A EM | Piper PA28RT-201 | Storm scope  Display,,AVIONICS-001--78-8047-0984-4--TNKQ58,"1","FIXED_PRICE","USD",225.15,,,225.15,"0","","","Dec-04-25 02:09:38 PST","Mar-04-26 02:09:38 PST","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227115795568",S1362-6 | Cessna 172F | Assist Strap Assembly,,N8306U--S1362-6--USXJ3K,"1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 02:09:38 PST","Mar-04-26 02:09:38 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795705",CI-177 | Commant Industries CI-177 | Piper PA28-140 | VHF Whip Antenna,,AVIONICS-001--CI-177--AEEWKD,"1","FIXED_PRICE","USD",136.0,,,136.0,"0","0","0","Dec-04-25 02:09:40 PST","Mar-04-26 02:09:40 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115795883",066-1055-03 | King KMA-24 | Audio Panel W rack,,AVIONICS-001--066-1055-03--PPCKLI,"1","FIXED_PRICE","USD",192.85,,,192.85,"0","","","Dec-04-25 02:09:43 PST","Mar-04-26 02:09:43 PST","Audio Panels","90973","","","Used","","","","","","US","Does Not Apply","",""
"227115795909",SPA-400 | Sigtronics SPA-400 | Cessna C175 | 4 Place Intercom,,AVIONICS-001--SPA-400--YZHUCJ,"1","FIXED_PRICE","USD",170.0,,,170.0,"0","1","0","Dec-04-25 02:09:43 PST","Mar-04-26 02:09:43 PST","Audio Panels","90973","","","Used","","","","","","US","Does Not Apply","",""
"227115807546",106301 | Continental GO-300 | C175 | Tachometer 90 Degree Elbow Cable Adapter,,AVIONICS-001--106301--VX0R7V,"1","FIXED_PRICE","USD",113.0,,,113.0,"0","","","Dec-04-25 02:17:12 PST","Mar-04-26 02:17:12 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115807788",112-220-101 | AMF Wood Electric W31-X2M1G-20 | C172F | Toggle Switch (Amps: 20),,N8306U--112-220-101--5YZREV,"1","FIXED_PRICE","USD",34.0,,,34.0,"0","","","Dec-04-25 02:17:14 PST","Mar-04-26 02:17:14 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115807844",AD-9 | Development Engineering | C172F | Dual Nav-Glideslope Antenna Coupler,,N8306U--AD-9--0M5USO,"1","FIXED_PRICE","USD",32.3,,,32.3,"0","0","","Dec-04-25 02:17:19 PST","Mar-04-26 02:17:19 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115807853","0411573-1, 0411564-3 | Cessna 172F | Rudder Pedal Dual Control Link & Bellcrank",,"N8306U--0411573-1,-0411564-3--75I8VE","1","FIXED_PRICE","USD",141.0,,,141.0,"0","","","Dec-04-25 02:17:20 PST","Mar-04-26 02:17:20 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115814348",820308-511 2024-21-1910 | Mac Leod Instrument | Mooney M20J | Airspeed Indicator,,AVIONICS-001--820308-511-2024-21-1910--BFBOOQ,"1","FIXED_PRICE","USD",203.0,,,203.0,"0","","","Dec-04-25 02:22:22 PST","Mar-04-26 02:22:22 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227115819718","D1-112-5025 | Mitchell Aircraft Products 98480-25 | Tachometer, Mechanical",,AVIONICS-001--D1-112-5025--KNJWEX,"1","FIXED_PRICE","USD",150.1,,,150.1,"0","","","Dec-04-25 02:25:35 PST","Mar-04-26 02:25:35 PST","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"227116626754","A413,T2-14 | Whelen | Strobe Light Power Supply (14V)",,"LOTE-001-TEXAS--A413,T2-14--TIALR8","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 15:20:15 PST","Mar-04-26 15:20:15 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626777","A413T2-14DF | Whelen A413, T2-14 | Strobe Light Power Supply 12V",,LOTE-001-TEXAS--A413T2-14DF--VR2PEU,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","","","Dec-04-25 15:20:19 PST","Mar-04-26 15:20:19 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116626793","A413T2-14DF | Whelen A413, T3-28 | Strobe Light Power Supply 28V",,LOTE-001-TEXAS--A413T2-14DF--FFQLYJ,"1","FIXED_PRICE","USD",339.0,,,339.0,"0","","","Dec-04-25 15:20:21 PST","Mar-04-26 15:20:21 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116626807","A490,T1-28 | Whelen HT-1, 2 | Strobe Light Power Supply (28V)",,"LOTE-001-TEXAS--A490,T1-28--DGTDIJ","1","FIXED_PRICE","USD",226.0,,,226.0,"0","","","Dec-04-25 15:20:25 PST","Mar-04-26 15:20:25 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116626832","A490,T1-28 | Whelen | Strobe Light Power Supply (28V)",,"LOTE-001-TEXAS--A490,T1-28--WTT9A6","1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Dec-04-25 15:20:29 PST","Mar-04-26 15:20:29 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626857","A413,T2-14 | Whelen A413 | Strobe Light Power Supply (14V)",,"LOTE-001-TEXAS--A413,T2-14--OENPYI","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 15:20:33 PST","Mar-04-26 15:20:33 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626878","A413T2-14DF | Whelen A413, T2-14-DF | Strobe Light Power Supply 12V",,LOTE-001-TEXAS--A413T2-14DF--KVZWGO,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","","","Dec-04-25 15:20:36 PST","Mar-04-26 15:20:36 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116626892","A412A, HS-14 | Whelen A412A | Strobe Light Power Supply (14V)",,LOTE-001-TEXAS--A412A.HS-14--S2OX2O,"1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 15:20:39 PST","Mar-04-26 15:20:39 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626912","A490A, TS-DF-14 to 28 | Whelen A490A | Strobe Light Power Supply (14-28V)",,"LOTE-001-TEXAS--A490A,-TS-DF-14-TO-28--YHUPXS","1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Dec-04-25 15:20:42 PST","Mar-04-26 15:20:42 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626931","A413,T2-14 | Whelen A413 | Strobe Light Power Supply (14V)",,"LOTE-001-TEXAS--A413,T2-14--I3BNFI","1","FIXED_PRICE","USD",68.0,,,68.0,"0","1","","Dec-04-25 15:20:45 PST","Mar-04-26 15:20:45 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116626965","A490, T1-28 | Whelen | Strobe Light Power Supply (28V)",,"LOTE-001-TEXAS--A490,T1-28--MODHD0","1","FIXED_PRICE","USD",57.0,,,57.0,"0","0","","Dec-04-25 15:20:50 PST","Mar-04-26 15:20:50 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116626986","A490, T1-28 | Whelen | Strobe Light Power Supply (28V)",,"LOTE-001-TEXAS--A490,T1-28--BSI7NP","1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Dec-04-25 15:20:53 PST","Mar-04-26 15:20:53 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116627001","A413T2-14DF | Whelen HD, T2 | Strobe Light Power Supply 12V",,LOTE-001-TEXAS--A413T2-14DF--XD8CM3,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","","","Dec-04-25 15:20:56 PST","Mar-04-26 15:20:56 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116627022","A413,T3-14 | Whelen HD, T3 | Strobe Power Supply (12V)",,"LOTE-001-TEXAS--A413,T3-14--QL5YBX","1","FIXED_PRICE","USD",339.0,,,339.0,"0","","","Dec-04-25 15:20:59 PST","Mar-04-26 15:20:59 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116627036",A412A-HS-DF-14 | Whelen HS | Strobe Light Power Supply (14V),,LOTE-001-TEXAS--A412A-HS-DF-14--QBEMHE,"1","FIXED_PRICE","USD",226.0,,,226.0,"0","","","Dec-04-25 15:21:02 PST","Mar-04-26 15:21:02 PST","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"227116627051","a413,T3-14 | Whelen A423 | Piper Pa-28-181 | Strobe Light Power Supply (14V)",,"LOTE-001-TEXAS--A413,T3-14--QME4TO","1","FIXED_PRICE","USD",79.0,,,79.0,"0","","","Dec-04-25 15:21:05 PST","Mar-04-26 15:21:05 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116627068","A490,T1-28 | Whelen | Strobe Light Power Supply (28V)",,"LOTE-001-TEXAS--A490,T1-28--URFUSR","1","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Dec-04-25 15:21:08 PST","Mar-04-26 15:21:08 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116627083","A413,T2-14 | Whelen A413 | Strobe Light Power Supply (14V)",,"LOTE-001-TEXAS--A413,T2-14--KDKTBS","1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Dec-04-25 15:21:11 PST","Mar-04-26 15:21:11 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116627110",A413-T2-14DF | Whelen HD | Strobe Light Power Supply 12V,,LOTE-001-TEXAS--A413-T2-14DF--PIHE0C,"1","FIXED_PRICE","USD",136.0,,,136.0,"0","","","Dec-04-25 15:21:15 PST","Mar-04-26 15:21:15 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
"227116627126","A413,t2-28 | Whelen | Strobe Light Power Supply",,"LOTE-001-TEXAS--A413,T2-28--VCZRDU","1","FIXED_PRICE","USD",158.0,,,158.0,"0","","","Dec-04-25 15:21:18 PST","Mar-04-26 15:21:18 PST","Parts","26439","","","For parts or not working","","","","","","US","Does Not Apply","",""
